"D-arabinose exchange"
"D-arabinose transport"
"D-erythrose 4-phosphate transport"
"D-fructose exchange"
"D-galactose exchange"
"D-galacturonate exchange"
"D-glucitol exchange"
"D-glucosamine 6-phosphate uniport"
"D-glucose exchange"
"D-mannose exchange"
"D-ribose exchange"
"D-sorbitol transport"
"D-xylose exchange"
"D-xylose transport"
"dADP transport"
"dCDP transport"
"deamination [spontaneous]"
"deamination [spontaneous]"
"deamination [spontaneous]"
"deamination [spontaneous]"
"deamino-NAD+ diffusion"
"decanoate exchange"
"deoxyadenosine transport"
"deoxyadenylate kinase"
"deoxycytidine exchange"
"deoxycytidine transport"
"deoxyguanosine transport"
"deoxyinosine transport"
"deoxyuridine kinase (ATP:deoxyuridine)"
"deoxyuridine transport"
"dephospho-CoA kinase"
"dGDP transport"
"dhnpt transport"
"diamine transaminase"
"diglyceride transport"
"diglyceride transport"
"diglyceride transport"
"dihydrofolate transport"
"dihydroneopterin triphosphate pyrophosphatase"
"dihydropteroate transport"
"dihydroxyacetone phosphate transport"
"diphosphate transport"
"dolichol phosphate transport"
"dTTP exchange"
"dTTP uniport"
"dUDP diffusion"
"dUMP transport"
"episterol exchange"
"ergosta-5,6,22,24,(28)-tetraen-3beta-ol transport"
"ergosterol ester transport"
"ergosterol ester transport"
"ergosterol exchange"
"ergosterol transport"
"ergosterol transport"
"ergosterol transport"
"ethanol exchange"
"ethanol transport"
"ethanol transport, mitochondrial"
"ethanolamine exchange"
"ethyl acetate exchange"
"farnesyl diphosphate transport"
"fatty acid exchange"
"fatty acid transport"
"fatty acid transport"
"fatty acid transport"
"fatty acid transport"
"fatty acid transport"
"fatty acid transport"
"fatty acid transport"
"fatty acid transport"
"fatty acid transport"
"fatty acid transport"
"fatty acid transport"
"fatty acid transport"
"fatty-acyl-ACP transport"
"fatty-acyl-ACP transport"
"fatty-acyl-ACP transport"
"fatty-acyl-ACP transport"
"fatty-acyl-ACP transport"
"fatty-acyl-ACP transport"
"fatty-acyl-ACP transport"
"fatty-acyl-ACP transport"
"fecosterol exchange"
"ferroheme b transport"
"FMN adenylyltransferase"
"FMN exchange"
"folic acid exchange"
"formate exchange"
"formate transport"
"formate transport"
"formate transport"
"fructose-1-phosphate kinase"
"fumarate(2-) exchange"
"gamma-amino-gamma-cyanobutanoic acid exchange"
"gamma-aminobutyrate exchange"
"GDP transport"
"GDP transport"
"GDP-alpha-D-mannose transport"
"glucose 6-phosphate transport"
"glucose transport, vacuolar"
"glutathione disulfide exchange"
"glutathione exchange"
"glycerol exchange"
"glycerol-3-phosphate shuttle"
"glycine exchange"
"glycine transport"
"glycoaldehyde transport"
"glycoaldehyde transport"
"glycolaldehyde exchange"
"glyoxylate exchange"
"glyoxylate transport"
"glyoxylate transport"
"guanine exchange"
"guanine transport"
"guanosine exchange"
"guanosine kinase"
"guanosine transport"
"guanosine transport"
"H+ diffusion"
"H+ diffusion"
"H+ diffusion"
"H+ diffusion"
"H+ diffusion"
"H+ diffusion"
"H+ diffusion"
"H+ exchange"
"hexacosanoyl-CoA transport"
"hexadecanal exchange"
"hexadecanoate (n-C16:0) transport"
"hexadecenoate (n-C16:1) transport"
"histidine transport"
"homocitrate synthase"
"hydrogen peroxide transport"
"hydroxymethylglutaryl-CoA transport"
"hypoxanthine exchange"
"hypoxanthine transport"
"indol-3-ylacetaldehyde exchange"
"indole-3-acetaldehyde transport"
"indole-3-acetaldehyde transport"
"indole-3-acetate transport"
"inosine exchange"
"inosine transport"
"inositol hexakisphosphate transport"
"insosine kinase"
"IPC transport"
"IPC transport"
"IPC transport"
"IPC transport"
"IPC transport"
"IPC transport"
"IPC transport"
"IPC transport"
"IPC transport"
"IPC transport"
"iron(2+) exchange"
"isoamyl acetate exchange"
"isoamyl alcohol transport"
"isoamyl alcohol transport"
"isoamylol exchange"
"isobutanol exchange"
"isobutyl acetate exchange"
"isobutyl alcohol transport"
"isobutyl alcohol transport"
"isobutyraldehyde exchange"
"L-1-pyrroline-3-hydroxy-5-carboxylate spontaneous conversion to L-4-hydroxyglutamate semialdehyde"
"L-2-amino-3-oxobutanoate decarboxylation (spontaneous)"
"L-alanine exchange"
"L-alanine transport"
"L-arabinitol exchange"
"L-arabinitol transport"
"L-arabinoase transport"
"L-arabinose exchange"
"L-arginine exchange"
"L-asparagine exchange"
"L-aspartate exchange"
"L-carnitine transport"
"L-cysteine exchange"
"L-erythro-4-hydroxyglutamate transport"
"L-erythro-4-hydroxyglutamate transport"
"L-glucitol exchange"
"L-glutamate 5-semialdehyde dehydratase"
"L-glutamate 5-semialdehyde dehydratase"
"L-glutamate exchange"
"L-glutamate transport"
"L-glutamine exchange"
"L-glutamine transport"
"L-histidine exchange"
"L-homocysteine transport"
"L-homoserine transport"
"L-homoserine transport"
"L-isoleucine exchange"
"L-isoleucine transport"
"L-leucine exchange"
"L-lysine exchange"
"L-malate transport"
"L-methionine exchange"
"L-phenylalanine exchange"
"L-proline exchange"
"L-proline transport"
"L-serine exchange"
"L-serine transport"
"L-sorbitol transport"
"L-sorbose exchange"
"L-sorbose transport"
"L-threonine exchange"
"L-tryptophan exchange"
"L-tyrosine exchange"
"L-valine exchange"
"lanosterol exchange"
"laurate exchange"
"lignoceric acid exchange"
"linoleic acid exchange"
"lysine transport"
"M(IP)2C transport"
"M(IP)2C transport"
"M(IP)2C transport"
"M(IP)2C transport"
"M(IP)2C transport"
"M(IP)2C transport"
"M(IP)2C transport"
"M(IP)2C transport"
"M(IP)2C transport"
"M(IP)2C transport"
"malate/oxaloacetate shuttle"
"maltose exchange"
"mannan transport"
"melibiose exchange"
"melibiose transport"
"methionine transport"
"methylglyoxal synthase"
"MIPC transport"
"MIPC transport"
"MIPC transport"
"MIPC transport"
"MIPC transport"
"MIPC transport"
"MIPC transport"
"MIPC transport"
"MIPC transport"
"MIPC transport"
"myo-inositol exchange"
"myo-inositol transport"
"myristate exchange"
"myristicoyl-CoA desaturase (n-C14:0CoA -> n-C14:1CoA)"
"myristoleate exchange"
"N,N'-diformyldityrosine exchange"
"N-acetylputrescine: oxygen oxireductase (deaminating)"
"N4-acetylaminobutanal:NAD+ oxidoreductase"
"NAD nucleosidase"
"NAD transport"
"NAD transport"
"NADH transport"
"NADP phosphatase"
"NADP phosphatase"
"NADP transport"
"NADP(+) exchange"
"NADP(+) transport"
"NADPH transport"
"NH3 transport"
"nicotinamide diffusion"
"nicotinate exchange"
"NMN exchange"
"NMN transport"
"NMN transport"
"NMN transport"
"NMN transport"
"non-enzymatic reaction"
"nucleoside-diphosphatase (dGDP)"
"nucleoside-triphosphatase (dGTP)"
"O-acetylcarnintine transport into mitochondria"
"O2 transport"
"O2 transport"
"O2 transport"
"O2 transport"
"octadecanoate (n-C18:0) transport"
"octadecenoate (n-C18:1) transport"
"octadecynoate (n-C18:2) transport"
"octanoate exchange"
"oleate exchange"
"Oleoyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA)"
"ornithine exchange"
"oxaloacetate transport"
"oxaloacetate(2-) exchange"
"oxidized glutathione uniport"
"oxidized thioredoxin transport"
"oxygen exchange"
"palmitate exchange"
"palmitoleate exchange"
"palmitoyl-CoA transport"
"panthetheine 4'-phosphate transport"
"panthetheine-phosphate adenylyltransferase"
"PAP uniport"
"pectin exchange"
"phenethyl acetate exchange"
"phenylacetaldehyde exchange"
"phenylacetaldehyde transport"
"phenylacetaldehyde transport"
"phenylalanine transport"
"phosphate exchange"
"phosphate transport"
"phosphate transport"
"phosphate transport"
"phosphatidate exchange"
"phosphatidate transport"
"phosphatidate transport"
"phosphatidate transport"
"phosphatidate transport"
"phosphatidyl-L-serine transport"
"phosphatidyl-L-serine transport"
"phosphatidylcholine transport"
"phosphatidylethanolamine transport"
"phosphatidylethanolamine vacuolar transport"
"phospholipid exchange"
"potassium exchange"
"prephenate dehydrogenase"
"protoporphyrinogen IX transport"
"PRPP transport"
"putrescine exchange"
"pyridoxal kinase"
"pyridoxamine kinase"
"pyridoxamine phosphatase"
"pyridoxine exchange"
"pyridoxine kinase"
"pyrimidine phosphatase"
"pyrimidine-nucleoside phosphorylase (uracil)"
"pyrophosphate transport"
"pyruvate exchange"
"pyruvate transport"
"pyruvate transport"
"quinolinate transport"
"reduced thioredoxin transport"
"riboflavin exchange"
"riboflavin transport"
"riboflavin transport"
"ribose transporter"
"S-adenosyl-L-homocysteine transport"
"S-adenosyl-L-methionine exchange"
"S-methyl-L-methionine exchange"
"serine transport"
"sn-glycero-3-phosphocholine exchange"
"sn-glycero-3-phosphocholine transport"
"sn-glycerol 3-phosphate transport"
"sodium exchange"
"spermidine acetyltransferase"
"spermidine exchange"
"spermine exchange"
"squalene transport"
"squalene-2,3-epoxide transport"
"stearate exchange"
"succinate exchange"
"succinate transport"
"sucrose exchange"
"sucrose transport"
"sulphate exchange"
"sulphite exchange"
"taurine exchange"
"tetracosanoyl-CoA transport"
"thiamin phosphatase"
"thiaminase"
"thiamine(1+) diphosphate(1-) exchange"
"thiamine(1+) exchange"
"thiamine(1+) monophosphate exchange"
"thiamine-phosphate kinase"
"thiazole phosphate synthesis (ribose 5-phosphate)"
"thiazole phosphate synthesis (xylulose 5-phosphate)"
"threonine transport"
"thymidine exchange"
"thymidine kinase (ATP:thymidine)"
"thymidine transport"
"thymine exchange"
"thymine transport"
"trans-4-hydroxy-L-proline transport"
"trehalose transporter"
"trehalose vacuolar transport"
"triglyceride transport"
"tryptophan transport"
"tryptophol exchange"
"tryptophol transport"
"tryptophol transport"
"tyrosine transport"
"tyrosine transport"
"ubiquinone-6 transport"
"UMP transport"
"uracil exchange"
"urea exchange"
"uridine exchange"
"valine transport"
"water diffusion"
"water diffusion"
"water diffusion"
"water diffusion"
"water diffusion"
"water diffusion"
"water exchange"
"xanthine transport"
"xanthosine exchange"
"xanthosine transport"
"xylitol exchange"
"xylitol transport"
"zymosterol exchange"
"zymosterol transport"
"lipid pseudoreaction"
"lipid pseudoreaction [no 14-demethyllanosterol, no ergosta-5,7,22,24(28)-tetraen-3beta-ol]"
"biomass pseudoreaction"
"growth"
